word_count;sentence_count;flesch_reading_ease;gunning_fog;flesch_kincaid_grade;avg_sentence_length;avg_letter_per_word;lexicon_count;figure_count;table_count;section_count;reference_count;doi;preprint_date;preprint_category;published_doi;published_flag;citation_count;publication_year;citations_per_year;journal_name;is_open_access;type;openalex_id
3894;195;32.456498963363345;17.13710284892925;13.663909067424441;19.851282051282052;5.374063549470421;3871;4;1;10;39;10.1101/048918;2016-04-14;Neuroscience;;0;0;2016;;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2341907942
5324;268;42.09423571942796;14.802352461014335;12.269448985607475;19.649253731343283;4.944929737941512;5266;9;2;15;29;10.1101/049429;2016-04-19;Neuroscience;;0;74;2016;6.73;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2339056271
3153;136;24.272864755452787;18.99804078934945;15.563844183740915;22.904411764705884;5.468699839486356;3115;12;1;18;55;10.1101/050245;2016-04-28;Neuroscience;;0;1;2016;0.09;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2343390403
4830;217;29.402256324093486;17.72295760923304;14.675233326607529;22.207373271889402;5.343639759286159;4819;9;3;16;67;10.1101/050492;2016-04-26;Neuroscience;;0;1;2016;0.09;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2951079450
7933;374;29.392047832828013;18.181774461900925;14.424537695609523;21.192513368983956;5.499621498864497;7926;8;0;24;74;10.1101/050526;2016-04-27;Neuroscience;;0;2;2016;0.18;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2344596212
6655;291;29.864616827376068;18.271719231220466;14.770090936858967;22.848797250859107;5.421717551511506;6649;9;1;23;66;10.1101/050633;2016-04-27;Neuroscience;;0;2;2016;0.18;bioRxiv (Cold Spring Harbor Laboratory);False;preprint;https://openalex.org/W2345293880
6799;309;26.203543689320384;18.589770249489316;15.045752943606697;21.902912621359224;5.428486997635934;6768;7;0;24;71;10.1101/050856;2016-05-03;Neuroscience;;0;2;2016;0.18;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2346412255
3642;177;39.23528742091733;16.514189464669982;12.824123805790766;20.27683615819209;5.195319030370577;3589;5;0;9;34;10.1101/051730;2016-05-04;Neuroscience;;0;1;2016;0.09;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2950153270
7192;328;27.622339117901646;17.6500391562851;14.784877460577523;21.649390243902438;5.559921137867906;7101;7;0;16;75;10.1101/051771;2016-05-04;Neuroscience;;0;7;2016;0.64;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2346133313
4699;225;33.04123419898022;16.79847266690383;13.823558875844899;20.822222222222223;5.406189967982924;4685;4;0;8;38;10.1101/052282;2016-05-09;Neuroscience;;0;16;2016;1.45;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2385138275
9969;520;41.59894171596153;14.838294039060026;12.21593723019777;19.15576923076923;5.293444433289831;9961;13;6;35;87;10.1101/052431;2016-05-09;Neuroscience;;0;47;2016;4.27;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2951725801
5936;233;19.13941236074797;19.55201052870645;16.87616141881308;25.30472103004292;5.568351424694709;5896;8;3;16;19;10.1101/052589;2016-05-10;Neuroscience;;0;0;2016;;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2393983325
2947;149;30.84936992273998;16.94142450064326;13.853323004572534;19.711409395973153;5.545454545454546;2937;8;3;26;32;10.1101/053413;2016-05-16;Neuroscience;;0;0;2016;;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2949799550
