word_count;sentence_count;flesch_reading_ease;gunning_fog;flesch_kincaid_grade;avg_sentence_length;avg_letter_per_word;lexicon_count;figure_count;table_count;section_count;reference_count;doi;preprint_date;preprint_category;published_doi;published_flag;citation_count;influential_citation_count;semantic_year;semantic_journal;status
5630;226;22.009644557023364;19.41788975500232;16.333066951993253;24.73008849557522;5.544820182501342;5589;4;1;25.0;62.0;10.1101/2022.04.11.487903;2022-04-11;Neuroscience;;0;10.0;0.0;2022.0;bioRxiv;200
5540;237;24.4823947947161;18.15155624520565;15.65060900724666;23.37130801687764;5.661130167900343;5539;6;0;20.0;95.0;10.1101/2022.04.11.487904;2022-04-11;Neuroscience;;0;1.0;0.0;2022.0;bioRxiv;200
3028;106;29.6925039086685;19.193987529784057;16.188639001632264;28.4622641509434;5.239310573417302;3017;4;1;8.0;17.0;10.1101/2022.04.11.487927;2022-04-11;Neuroscience;;0;5.0;0.0;2022.0;bioRxiv;200
9500;650;42.74859239030758;13.462635327941308;10.855390677693055;14.324615384615385;5.240575663194072;9311;9;0;44.0;109.0;10.1101/2022.04.12.487991;2022-04-12;Neuroscience;;0;0.0;0.0;2022.0;bioRxiv;200
7372;361;34.98686942585721;16.997703368448157;13.44288581821358;20.382271468144044;5.390595270453928;7358;5;0;34.0;48.0;10.1101/2022.04.12.487994;2022-04-12;Neuroscience;;0;0.0;0.0;2024.0;bioRxiv;200
7119;403;43.7381085266706;14.636656668778238;11.529343919195592;17.59305210918114;5.033850493653032;7090;14;0;20.0;56.0;10.1101/2022.04.12.488116;2022-04-12;Neuroscience;;0;2.0;0.0;2022.0;bioRxiv;200
5322;254;22.428018807513524;18.365354330708666;15.32653673750119;20.91338582677165;5.788591867469879;5312;4;0;25.0;86.0;10.1101/2022.04.13.488155;2022-04-13;Neuroscience;;0;5.0;1.0;2023.0;bioRxiv;200
4590;231;36.35590395536386;15.85213757013451;13.10642017942696;19.796536796536795;5.284933304176689;4573;12;0;17.0;111.0;10.1101/2022.04.13.488195;2022-04-13;Neuroscience;;0;1.0;0.0;2023.0;bioRxiv;200
7644;352;23.709252829717087;18.770283680534828;15.326732432250942;21.633522727272727;5.710702560735391;7615;11;2;20.0;102.0;10.1101/2022.04.15.488388;2022-04-15;Neuroscience;;0;1.0;0.0;2022.0;bioRxiv;200
8405;451;44.37419714619611;14.682822386283863;11.682183213226551;18.565410199556545;5.174489430311716;8373;17;1;28.0;89.0;10.1101/2022.04.18.488681;2022-04-18;Neuroscience;;0;0.0;0.0;2022.0;bioRxiv;200
6808;311;44.26122171219959;15.825185784879055;12.466515760209578;21.659163987138264;4.880938242280285;6736;9;1;33.0;79.0;10.1101/2022.04.19.488647;2022-04-19;Neuroscience;;0;0.0;0.0;2022.0;bioRxiv;200
8509;385;25.22131305270605;18.682905991544125;15.213971533006552;22.02857142857143;5.546279919820776;8481;12;0;29.0;69.0;10.1101/2022.04.19.488776;2022-04-19;Neuroscience;;0;7.0;0.0;2022.0;bioRxiv;200
6985;341;31.32987798491834;17.171952241307082;13.948333158776707;20.363636363636363;5.51008064516129;6944;6;3;24.0;83.0;10.1101/2022.04.20.488885;2022-04-20;Neuroscience;;0;0.0;0.0;2022.0;bioRxiv;200
9773;494;38.876881801328494;16.268569860918287;12.734935696530854;19.7165991902834;5.2783367556468175;9740;12;0;33.0;112.0;10.1101/2022.04.20.488897;2022-04-20;Neuroscience;;0;18.0;0.0;2022.0;Neuroscience;200
7079;369;36.24348733175989;16.15492940599011;12.939702744624835;19.062330623306234;5.334091555302815;7034;9;0;36.0;55.0;10.1101/2022.04.21.489031;2022-04-21;Neuroscience;;0;1.0;0.0;2022.0;bioRxiv;200
7165;379;40.284014332878144;15.065137472763997;12.336392899708155;18.90237467018469;5.511027359017309;7164;9;1;32.0;60.0;10.1101/2022.04.22.489135;2022-04-22;Neuroscience;;0;0.0;0.0;2022.0;bioRxiv;200
5208;245;25.83824675324678;17.879887893261753;14.897745628231952;21.10204081632653;5.333268858800774;5170;7;0;23.0;26.0;10.1101/2022.04.24.489304;2022-04-24;Neuroscience;;0;0.0;0.0;2022.0;bioRxiv;200
5008;321;39.96091748347391;14.423524048324596;11.493261150368514;15.32710280373832;5.293089430894309;4920;7;1;23.0;61.0;10.1101/2022.04.26.487963;2022-04-26;Neuroscience;;0;0.0;0.0;2022.0;bioRxiv;200
7394;334;33.306902142524905;17.39562110984126;14.081327779755416;22.008982035928145;5.359814991157665;7351;9;0;22.0;68.0;10.1101/2022.04.26.489470;2022-04-26;Neuroscience;;0;0.0;0.0;2022.0;bioRxiv;200
9955;439;26.668636656534176;18.72265996942868;15.102900865168042;22.394077448747154;5.482758620689655;9831;8;2;30.0;84.0;10.1101/2022.04.26.489557;2022-04-26;Neuroscience;;0;5.0;0.0;2022.0;bioRxiv;200
9098;515;35.00652833371839;16.084437543318593;12.734960805067672;17.54368932038835;5.355395683453238;9035;9;2;40.0;74.0;10.1101/2022.04.27.489695;2022-04-27;Neuroscience;;0;0.0;0.0;2022.0;bioRxiv;200
5808;264;43.58639289743351;15.8022844787064;12.639667904484348;21.977272727272727;5.183557394002068;5802;6;0;20.0;76.0;10.1101/2022.04.28.489835;2022-04-28;Neuroscience;;0;0.0;0.0;2022.0;bioRxiv;200
8208;453;38.78300016512839;15.54318367488832;12.307320618449186;17.94260485651214;5.314837598425197;8128;25;0;22.0;98.0;10.1101/2022.04.28.489865;2022-04-28;Neuroscience;;0;15.0;1.0;2022.0;eLife;200
7999;348;36.16195158850229;16.38400890326395;13.877903385674788;22.79310344827586;5.223903177004539;7932;10;0;22.0;48.0;10.1101/2022.04.28.489941;2022-04-28;Neuroscience;;0;6.0;0.0;2022.0;bioRxiv;200
1560;57;12.961770334928277;21.25171536190573;18.21127354168788;27.210526315789476;5.911025145067698;1551;8;0;12.0;29.0;10.1101/2022.04.28.489953;2022-04-28;Neuroscience;;0;29.0;0.0;2022.0;bioRxiv;200
7599;362;40.80624573038912;15.165179894892873;12.744857396460104;20.83977900552486;5.244565217391305;7544;15;0;29.0;80.0;10.1101/2022.04.28.489967;2022-04-28;Neuroscience;;0;1.0;0.0;2022.0;bioRxiv;200
4699;276;33.07680299441722;16.64814376210079;12.809644448203915;16.76086956521739;5.522697795071336;4626;4;0;22.0;36.0;10.1101/2022.04.29.490000;2022-04-29;Neuroscience;;0;0.0;0.0;2023.0;bioRxiv;200
8447;394;39.027143781138335;16.23974107637355;13.126758353215845;21.378172588832488;5.1416359966757685;8423;14;2;11.0;52.0;10.1101/2022.04.29.490079;2022-04-29;Neuroscience;;0;1.0;0.0;2022.0;bioRxiv;200
7525;421;38.552824915765;15.519705175884477;12.292314633723116;17.752969121140143;5.400722504682901;7474;5;0;27.0;68.0;10.1101/2022.04.30.490162;2022-04-30;Neuroscience;;0;0.0;0.0;2022.0;bioRxiv;200
9395;421;37.73945057195482;16.658138014990033;13.539326927574304;22.315914489311165;5.273230441724322;9395;12;1;39.0;90.0;10.1101/2022.05.01.490216;2022-05-01;Neuroscience;;0;2.0;0.0;2022.0;bioRxiv;200
3983;224;37.017159090909104;15.83910533910534;12.488026695526695;17.678571428571427;5.368434343434344;3960;4;0;13.0;36.0;10.1101/2022.05.02.490329;2022-05-02;Neuroscience;;0;2.0;0.0;2022.0;bioRxiv;200
24308;1055;39.29814285504676;16.412078705266094;13.482447532268086;22.96208530805687;4.933663570691435;24225;36;12;50.0;69.0;10.1101/2022.05.03.490165;2022-05-03;Neuroscience;;0;0.0;0.0;2025.0;bioRxiv;200
6122;348;32.9761117594754;16.457440602806297;12.941633130583757;17.235632183908045;5.473657885961988;5998;4;5;26.0;82.0;10.1101/2022.05.03.490407;2022-05-03;Neuroscience;;0;12.0;4.0;2024.0;Imaging Neuroscience;200
3730;259;44.3397051258155;13.719834908800426;10.55185972573559;13.996138996138995;5.190344827586207;3625;5;0;14.0;56.0;10.1101/2022.05.03.490439;2022-05-03;Neuroscience;;0;0.0;0.0;2022.0;bioRxiv;200
9209;618;45.73727878153002;13.876612273255796;10.493757033165224;14.546925566343042;5.157508342602892;8990;5;0;39.0;101.0;10.1101/2022.05.04.490030;2022-05-04;Neuroscience;;0;15.0;2.0;2023.0;bioRxiv;200
7704;361;34.78896539537479;15.98598281087318;13.703777699481432;21.3213296398892;5.187475639859685;7697;5;0;25.0;73.0;10.1101/2022.05.05.490063;2022-05-05;Neuroscience;;0;14.0;2.0;2022.0;eLife;200
5293;306;34.27195099292516;15.752755688405117;12.712906115466325;17.04248366013072;5.441227229146692;5215;4;0;19.0;50.0;10.1101/2022.05.05.490664;2022-05-05;Neuroscience;;0;1.0;0.0;2022.0;bioRxiv;200
7953;456;33.47011693496361;16.057792401368626;12.887194662092714;17.29385964912281;5.47755516104489;7886;5;0;35.0;66.0;10.1101/2022.05.05.490770;2022-05-05;Neuroscience;;0;2.0;0.0;2022.0;bioRxiv;200
4931;262;32.27301694693816;15.99353726895488;13.411645047499956;18.73282442748092;5.559290953545232;4908;9;0;32.0;75.0;10.1101/2022.05.05.490799;2022-05-05;Neuroscience;;0;1.0;0.0;2022.0;bioRxiv;200
8028;446;38.82911019297629;15.243781595875111;12.305121512907077;17.95964125560538;5.405992509363296;8010;7;0;25.0;94.0;10.1101/2022.05.05.490828;2022-05-05;Neuroscience;;0;4.0;0.0;2022.0;bioRxiv;200
5945;271;22.560626710003877;18.262354977698912;15.558735002431664;21.92250922509225;5.705773438815014;5941;8;0;25.0;79.0;10.1101/2022.05.10.491238;2022-05-10;Neuroscience;;0;3.0;0.0;2022.0;bioRxiv;200
4553;238;43.326667130847085;15.339486175443534;11.956089309540156;19.07983193277311;4.810173970491081;4541;2;0;14.0;2.0;10.1101/2022.05.10.491373;2022-05-10;Neuroscience;;0;11.0;1.0;2022.0;bioRxiv;200
7129;410;34.039785706939995;15.6104725502631;12.822593027441169;17.353658536585368;5.603654251581166;7115;4;2;27.0;69.0;10.1101/2022.05.10.491384;2022-05-10;Neuroscience;;0;8.0;1.0;2023.0;bioRxiv;200
9346;484;38.58879467726078;15.753616256100912;12.66587445634362;19.276859504132236;5.453483386923901;9330;13;6;42.0;83.0;10.1101/2022.05.11.491453;2022-05-11;Neuroscience;;0;46.0;0.0;2022.0;bioRxiv;200
5791;320;48.97247927020314;13.454240492653415;10.919760020527224;18.078125;5.121002592912705;5785;7;0;29.0;27.0;10.1101/2022.05.11.491471;2022-05-11;Neuroscience;;0;0.0;0.0;2022.0;bioRxiv;200
4238;215;40.39746972748915;15.785756188510264;12.467301737388537;19.493023255813952;5.218563588642329;4191;5;1;20.0;32.0;10.1101/2022.05.11.491482;2022-05-11;Neuroscience;;0;2.0;0.0;2022.0;bioRxiv;200
8724;444;31.12939732836287;16.95980118049084;13.720340167753964;19.33333333333333;5.414958061509786;8584;6;2;35.0;107.0;10.1101/2022.05.13.491771;2022-05-13;Neuroscience;;0;1.0;0.0;2022.0;bioRxiv;200
9657;504;30.92643895046311;16.96743306126697;13.68210559668763;19.06547619047619;5.5196170257050685;9609;6;2;22.0;137.0;10.1101/2022.05.13.491810;2022-05-13;Neuroscience;;0;12.0;0.0;2022.0;bioRxiv;200
4249;232;35.14968933953381;15.8084039037698;12.904380526213233;18.30603448275862;5.395808806216152;4247;6;1;18.0;47.0;10.1101/2022.05.15.492010;2022-05-15;Neuroscience;;0;1.0;0.0;2022.0;bioRxiv;200
5164;260;32.46553095546878;17.04588873976445;13.605001274259948;19.619230769230768;5.413448343462067;5101;8;3;30.0;38.0;10.1101/2022.05.16.492029;2022-05-16;Neuroscience;;0;2.0;0.0;2023.0;bioRxiv;200
9592;469;35.82263855547441;16.34594062653764;13.337815020800097;20.428571428571427;5.235674772988205;9581;7;0;27.0;44.0;10.1101/2022.05.16.492063;2022-05-16;Neuroscience;;0;12.0;2.0;2022.0;bioRxiv;200
7110;328;38.714100841602544;16.602299401321012;13.237799584222078;21.64939024390244;5.533445993522039;7101;11;0;26.0;85.0;10.1101/2022.05.16.492157;2022-05-16;Neuroscience;;0;7.0;0.0;2022.0;eLife;200
5547;273;22.587775080344983;17.949609753036267;15.154692773412345;20.31135531135531;5.718304779080253;5545;7;0;25.0;72.0;10.1101/2022.05.17.492364;2022-05-17;Neuroscience;;0;1.0;0.0;2022.0;bioRxiv;200
6330;390;32.83276658803314;16.118303136425173;12.70944293392349;16.22051282051282;5.560227631994941;6326;6;2;29.0;108.0;10.1101/2022.05.18.492367;2022-05-18;Neuroscience;;0;2.0;0.0;2022.0;bioRxiv;200
6713;283;33.0916362328347;17.471636232834687;14.507659698271304;23.604240282685517;5.326646706586827;6680;5;14;30.0;45.0;10.1101/2022.05.18.492424;2022-05-18;Neuroscience;;0;13.0;2.0;2022.0;bioRxiv;200
6186;312;29.09254337371766;16.57020916041301;14.12308060993367;19.810897435897434;5.775117294936094;6181;14;1;32.0;60.0;10.1101/2022.05.18.492560;2022-05-18;Neuroscience;;0;0.0;0.0;2022.0;bioRxiv;200
4028;153;23.39900158269586;20.40941410944049;16.513214631143942;26.235294117647054;5.473343298455406;4014;4;3;16.0;55.0;10.1101/2022.05.19.492737;2022-05-19;Neuroscience;;0;9.0;0.0;2022.0;bioRxiv;200
1077;51;48.35256004557402;14.666659316022567;11.71261701306577;20.92156862745098;4.965323336457357;1067;7;0;7.0;4.0;10.1101/2022.05.20.492604;2022-05-20;Neuroscience;;0;2.0;0.0;2022.0;bioRxiv;200
7021;414;38.89307496807629;15.211371046726423;12.043396436939789;16.942028985507246;5.577274023381808;7014;14;0;24.0;58.0;10.1101/2022.05.20.492668;2022-05-20;Neuroscience;;0;9.0;1.0;2022.0;bioRxiv;200
5196;265;34.92999008443496;16.6892570959171;13.25366889718417;19.588679245283014;5.309766904257368;5191;9;0;36.0;46.0;10.1101/2022.05.20.492752;2022-05-20;Neuroscience;;0;1.0;0.0;2022.0;bioRxiv;200
3126;180;41.40897674418608;14.528578811369512;11.75656589147287;17.2;5.3313953488372094;3096;3;1;12.0;50.0;10.1101/2022.05.20.492780;2022-05-20;Neuroscience;;0;0.0;0.0;2022.0;bioRxiv;200
5483;249;35.335371717047224;17.481919200367418;13.79217483745725;21.983935742971887;5.168797953964194;5474;6;1;25.0;80.0;10.1101/2022.05.20.492791;2022-05-20;Neuroscience;;0;2.0;0.0;2022.0;bioRxiv;200
9606;497;26.94565668029909;17.718127009074806;14.240073106076604;19.07645875251509;5.6549941989241646;9481;23;0;27.0;76.0;10.1101/2022.05.20.492839;2022-05-20;Neuroscience;;0;4.0;0.0;2022.0;bioRxiv;200
24040;1220;34.3910257682451;17.066720887692725;13.26751271209108;19.341803278688523;5.401279823706403;23597;10;2;54.0;279.0;10.1101/2022.05.20.492842;2022-05-20;Neuroscience;;0;10.0;0.0;2022.0;bioRxiv;200
8881;551;46.30419323153316;13.773492249452149;10.738696962909;15.851179673321234;5.075223265399588;8734;7;1;32.0;94.0;10.1101/2022.05.22.492927;2022-05-22;Neuroscience;;0;6.0;1.0;2023.0;Hormones and behavior;200
8524;479;38.42464038368655;15.802422989258211;12.239828953723698;17.46972860125261;5.277366156787763;8368;6;0;27.0;45.0;10.1101/2022.05.22.492997;2022-05-22;Neuroscience;;0;0.0;0.0;2022.0;bioRxiv;200
6657;328;32.920936780251594;16.55127266284769;13.672430313588851;20.146341463414632;5.5049939467312345;6608;9;0;35.0;72.0;10.1101/2022.05.23.493062;2022-05-23;Neuroscience;;0;2.0;0.0;2022.0;bioRxiv;200
9569;543;31.571539866940896;16.152156868240628;13.184689873188596;17.425414364640883;5.469879518072289;9462;9;3;52.0;95.0;10.1101/2022.05.23.493106;2022-05-23;Neuroscience;;0;1.0;0.0;2022.0;bioRxiv;200
4775;292;39.41083483973452;14.579284877144886;11.74991476716421;16.051369863013697;5.330275229357798;4687;7;2;26.0;34.0;10.1101/2022.05.23.493173;2022-05-23;Neuroscience;;0;0.0;0.0;2022.0;bioRxiv;200
10243;549;37.12202821272123;15.701410958638975;12.68085915574738;18.51366120218579;5.371507280598189;10164;4;3;28.0;95.0;10.1101/2022.05.26.493580;2022-05-26;Neuroscience;;0;0.0;0.0;2022.0;bioRxiv;200
5524;213;26.22692052484112;18.516771015262474;16.034663922622027;25.89671361502348;5.372552574329224;5516;8;2;34.0;37.0;10.1101/2022.05.26.493588;2022-05-26;Neuroscience;;0;0.0;0.0;2022.0;bioRxiv;200
7354;413;43.10861822137841;14.858452699371808;11.660496424133356;17.767554479418887;5.139411283728537;7338;7;1;28.0;98.0;10.1101/2022.05.27.493753;2022-05-27;Neuroscience;;0;5.0;0.0;2024.0;bioRxiv;200
7018;371;36.03783213997281;15.917575502283864;12.894646169308784;18.765498652291104;5.334530307382936;6962;8;0;23.0;46.0;10.1101/2022.05.27.493782;2022-05-27;Neuroscience;;0;2.0;0.0;2022.0;bioRxiv;200
6256;392;33.76200329151982;16.074366050242062;12.48005568144045;15.818877551020408;5.5083051120786966;6201;5;0;23.0;69.0;10.1101/2022.05.30.492531;2022-05-30;Neuroscience;;0;2.0;1.0;2022.0;bioRxiv;200
7223;359;23.417135344117128;18.2423272013766;14.967892334737652;20.025069637883007;5.813604117401586;7189;12;0;30.0;111.0;10.1101/2022.05.31.494070;2022-05-31;Neuroscience;;0;44.0;1.0;2022.0;Nature Communications;200
7056;395;38.30488639803238;15.68462057341754;12.26688267943775;17.51139240506329;5.294202689027035;6917;6;3;38.0;57.0;10.1101/2022.05.31.494189;2022-05-31;Neuroscience;;0;0.0;0.0;2022.0;bioRxiv;200
8744;582;42.80130721330971;14.235960140760168;11.019664066638118;15.015463917525771;5.446961894953656;8739;7;1;26.0;112.0;10.1101/2022.05.31.494205;2022-05-31;Neuroscience;;0;34.0;4.0;2022.0;bioRxiv;200
4962;232;26.88265761089733;17.95910157641455;14.79632415853548;21.280172413793103;5.557220984403484;4937;5;0;22.0;47.0;10.1101/2022.06.01.494224;2022-06-01;Neuroscience;;0;3.0;0.0;2023.0;bioRxiv;200
5738;237;24.22738214874397;18.72304199387221;15.86647180989829;24.09704641350211;5.446506741376291;5711;8;1;21.0;48.0;10.1101/2022.06.01.494401;2022-06-01;Neuroscience;;0;0.0;0.0;2022.0;bioRxiv;200
9055;469;33.365215816400735;17.021178807972035;13.389772455576104;19.257995735607675;5.50188219663419;9032;11;1;26.0;104.0;10.1101/2022.06.02.494499;2022-06-02;Neuroscience;;0;12.0;0.0;2022.0;The Journal of Neuroscience;200
4221;190;22.664787881625813;19.293613036149097;15.609220515702066;22.18421052631579;5.768208778173191;4215;15;1;29.0;107.0;10.1101/2022.06.02.494530;2022-06-02;Neuroscience;;0;6.0;1.0;2023.0;bioRxiv;200
3863;186;50.18134604651036;14.24501449784974;11.40623406143516;20.71505376344086;4.868933298728264;3853;4;3;17.0;32.0;10.1101/2022.06.02.494536;2022-06-02;Neuroscience;;0;0.0;0.0;2022.0;bioRxiv;200
4814;223;19.3422629568077;19.34670304319417;15.921050432817918;21.573991031390136;5.890043649968821;4811;6;1;16.0;54.0;10.1101/2022.06.02.494544;2022-06-02;Neuroscience;;0;2.0;0.0;2022.0;bioRxiv;200
5030;216;33.12292194396471;17.598690639623282;14.4106922855498;23.23148148148148;5.207453168593065;5018;5;0;14.0;38.0;10.1101/2022.06.02.494570;2022-06-02;Neuroscience;;0;0.0;0.0;2022.0;bioRxiv;200
10554;586;38.60391846242118;15.55004810998348;12.333415382084134;17.947098976109213;5.299324902538747;10517;14;2;44.0;72.0;10.1101/2022.06.03.494656;2022-06-03;Neuroscience;;0;20.0;1.0;2022.0;bioRxiv;200
6126;440;48.731903128423966;12.742994861190414;9.788315762874031;13.388636363636364;5.246138176879986;5891;7;0;27.0;50.0;10.1101/2022.06.03.494659;2022-06-03;Neuroscience;;0;0.0;0.0;2022.0;bioRxiv;200
4681;201;28.071244102692788;18.94924472659328;15.080040650014316;23.08955223880597;5.406162464985995;4641;21;0;47.0;44.0;10.1101/2022.06.03.494670;2022-06-03;Neuroscience;;0;8.0;0.0;2022.0;bioRxiv;200
4705;196;29.22221287685156;18.4434193681784;15.0632974537088;23.668367346938776;5.391463677516706;4639;9;1;31.0;98.0;10.1101/2022.06.03.494680;2022-06-03;Neuroscience;;0;10.0;0.0;2023.0;Advances in neural information processing systems;200
5914;297;45.60746942258683;14.789623676916497;11.742762919247728;19.5016835016835;5.050932320441989;5792;4;0;18.0;66.0;10.1101/2022.06.03.494764;2022-06-03;Neuroscience;;0;4.0;0.0;2024.0;bioRxiv;200
7223;313;25.29463690515587;18.70713832981924;15.440312089007374;22.98083067092652;5.496871958848881;7193;6;1;26.0;91.0;10.1101/2022.06.06.495040;2022-06-06;Neuroscience;;0;35.0;1.0;2022.0;bioRxiv;200
6604;325;25.8173783307266;17.823795250959762;14.62076352433765;19.975384615384616;5.634935304990758;6492;7;5;26.0;63.0;10.1101/2022.06.08.495303;2022-06-08;Neuroscience;;0;9.0;0.0;2022.0;bioRxiv;200
10534;606;29.79320680856634;16.316729910876553;13.291381413471743;16.856435643564357;5.6048947626040135;10215;5;5;40.0;68.0;10.1101/2022.06.08.495309;2022-06-08;Neuroscience;;0;17.0;0.0;2022.0;The Journal of Neuroscience;200
5733;282;36.1643237801195;16.561896025833203;13.241830398759053;20.23404255319149;5.379950928846828;5706;5;0;18.0;52.0;10.1101/2022.06.08.495344;2022-06-08;Neuroscience;;0;1.0;0.0;2022.0;bioRxiv;200
6526;321;43.28811641328224;15.313378411358514;12.259714457986997;20.2803738317757;5.14331797235023;6510;7;7;25.0;100.0;10.1101/2022.06.09.494760;2022-06-09;Neuroscience;;0;0.0;0.0;2022.0;bioRxiv;200
4080;181;29.16153337959977;17.898804482782925;14.786309836856637;22.519337016574585;5.454367026496565;4076;7;0;13.0;46.0;10.1101/2022.06.09.495367;2022-06-09;Neuroscience;;0;2.0;0.0;2023.0;bioRxiv;200
6019;356;34.901285531699784;15.621743321268935;12.5399045321817;16.69943820224719;5.4731707317073175;5945;8;0;18.0;76.0;10.1101/2022.06.09.495501;2022-06-09;Neuroscience;;0;0.0;0.0;2022.0;bioRxiv;200
5556;276;28.085000833788143;17.790206779455463;14.289888575586687;19.916666666666668;5.492268510096416;5497;5;0;19.0;75.0;10.1101/2022.06.10.493955;2022-06-10;Neuroscience;;0;1.0;0.0;2022.0;bioRxiv;200
4589;231;35.17390760059615;16.813881200766446;13.273435810091549;19.805194805194805;5.476284153005465;4575;3;0;29.0;45.0;10.1101/2022.06.10.495369;2022-06-10;Neuroscience;;0;17.0;0.0;2022.0;bioRxiv;200
4939;174;21.889618741933305;19.5380509663652;17.212116504922594;28.201149425287355;5.428979009578153;4907;3;3;33.0;79.0;10.1101/2022.06.10.495595;2022-06-10;Neuroscience;;0;28.0;1.0;2022.0;Advances in neural information processing systems;200
7542;344;27.32930382130658;17.590224622271272;14.86518774838338;21.80813953488372;5.417488669688083;7502;7;0;25.0;58.0;10.1101/2022.06.10.495698;2022-06-10;Neuroscience;;0;10.0;0.0;2022.0;bioRxiv;200
7065;259;25.533353112319134;19.917639209423918;16.469754886412115;27.25868725868726;5.586402266288951;7060;12;2;31.0;100.0;10.1101/2022.06.11.495763;2022-06-11;Neuroscience;;0;6.0;0.0;2022.0;bioRxiv;200
8794;595;44.418659113982784;13.370536541511107;10.716749753873431;14.704201680672268;5.227797462567151;8749;5;7;40.0;76.0;10.1101/2022.06.13.495678;2022-06-13;Neuroscience;;0;2.0;0.0;2022.0;bioRxiv;200
5169;269;34.61488016976796;15.689973533450738;13.176311193946702;19.10037174721189;5.449007395873881;5138;3;3;21.0;58.0;10.1101/2022.06.13.495858;2022-06-13;Neuroscience;;0;0.0;0.0;2022.0;bioRxiv;200
7053;352;38.36864027769613;16.300104701608586;12.81765167440904;19.764204545454547;5.2380336351875805;6957;4;0;16.0;80.0;10.1101/2022.06.13.495957;2022-06-13;Neuroscience;;0;5.0;0.0;2022.0;Neuropharmacology;200
15118;665;29.188576459101117;18.341845877410464;14.80631256377529;22.61503759398496;5.570982113172418;15039;4;1;54.0;107.0;10.1101/2022.06.13.495984;2022-06-13;Neuroscience;;0;37.0;4.0;2023.0;eLife;200
9111;425;38.24509225270032;16.224680083922607;13.234831465796358;21.374117647058824;5.223910171730515;9084;39;2;42.0;41.0;10.1101/2022.06.13.496005;2022-06-13;Neuroscience;;0;1.0;0.0;2022.0;bioRxiv;200
5116;183;23.4643306819284;19.96559640443625;16.869198111682348;27.704918032786885;5.374161735700198;5070;15;1;30.0;71.0;10.1101/2022.06.14.494674;2022-06-14;Neuroscience;;0;1.0;0.0;2022.0;bioRxiv;200
3256;196;32.973214285714306;15.975386518243662;12.759285714285712;16.5;5.576066790352504;3234;2;0;19.0;16.0;10.1101/2022.06.14.496120;2022-06-14;Neuroscience;;0;5.0;1.0;2022.0;bioRxiv;200
6245;318;30.403894444461287;16.88886379757973;13.88793692428311;19.60062893081761;5.493502326327612;6233;5;0;27.0;32.0;10.1101/2022.06.15.496291;2022-06-15;Neuroscience;;0;2.0;0.0;2024.0;bioRxiv;200
9167;529;42.05631100598771;14.167361453848644;11.68327593966992;17.26843100189036;5.330377668308703;9135;7;0;35.0;70.0;10.1101/2022.06.16.495307;2022-06-16;Neuroscience;;0;22.0;2.0;2023.0;eLife;200
9414;533;38.60727978234377;15.102918434533713;12.197404772861749;17.401500938086304;5.449919137466307;9275;6;0;30.0;73.0;10.1101/2022.06.18.496558;2022-06-18;Neuroscience;;0;4.0;0.0;2022.0;bioRxiv;200
7594;379;44.809475722030925;15.274650973850198;11.960820177396451;19.931398416886545;5.246624305003971;7554;18;0;23.0;49.0;10.1101/2022.06.18.496687;2022-06-18;Neuroscience;;0;22.0;1.0;2022.0;eLife;200
9545;520;30.98192438857052;15.914190007264509;13.490889296956984;18.32692307692308;5.475341028331584;9530;15;1;28.0;103.0;10.1101/2022.06.19.496736;2022-06-19;Neuroscience;;0;0.0;0.0;2022.0;bioRxiv;200
5821;241;27.104840579396125;18.106200954104057;15.400813119111335;23.83817427385892;5.365361183637946;5745;7;2;15.0;73.0;10.1101/2022.06.20.496731;2022-06-20;Neuroscience;;0;0.0;0.0;2022.0;bioRxiv;200
5475;247;25.17914887239192;18.43051166095523;15.248962763398442;22.14574898785425;5.753747714808044;5470;13;0;31.0;43.0;10.1101/2022.06.20.496769;2022-06-20;Neuroscience;;0;0.0;0.0;2022.0;bioRxiv;200
4211;209;38.101040309460245;16.51650111322391;12.915931961768257;20.00956937799043;5.131037780966045;4182;2;0;16.0;23.0;10.1101/2022.06.20.496795;2022-06-20;Neuroscience;;0;3.0;0.0;2022.0;bioRxiv;200
3645;183;38.81770289415098;15.440464143560684;12.79323168949156;19.918032786885245;5.405212620027434;3645;10;0;20.0;57.0;10.1101/2022.06.20.496848;2022-06-20;Neuroscience;;0;0.0;0.0;2022.0;bioRxiv;200
6325;285;33.1002909008964;17.39476989333467;14.139294873720935;22.126315789473683;5.217411988582303;6306;34;0;19.0;32.0;10.1101/2022.06.20.496855;2022-06-20;Neuroscience;;0;13.0;2.0;2022.0;bioRxiv;200
9269;424;32.173572737871325;16.99822585949453;14.183854818398526;21.785377358490567;5.427411497239364;9237;3;1;25.0;89.0;10.1101/2022.06.21.497107;2022-06-21;Neuroscience;;0;12.0;0.0;2023.0;bioRxiv;200
5330;270;31.937871246904308;17.1210663104878;13.703265047165877;19.71851851851852;5.41397445529677;5324;10;1;24.0;74.0;10.1101/2022.06.22.496258;2022-06-22;Neuroscience;;0;0.0;0.0;2022.0;bioRxiv;200
4009;192;34.7262163173653;17.152395209580842;13.601649201596809;20.875;5.42814371257485;4008;7;0;26.0;45.0;10.1101/2022.06.23.497296;2022-06-23;Neuroscience;;0;0.0;0.0;2022.0;bioRxiv;200
